FALTA DE EMPLEO,FALTA DE FUENTES ALTERNATIVAS DE AGUA,0
FALTA DE EMPLEO,SISTEMA DE AGUA DAÑADO,0
FALTA DE EMPLEO,FALTA DE DINERO,1
FALTA DE EMPLEO,VARIABILIDAD DE ESTACIONES,1
FALTA DE EMPLEO,DEFORESTACIÓN,0
FALTA DE EMPLEO,MINERÍA,0
FALTA DE EMPLEO,USO DE DINAMITA,0
FALTA DE EMPLEO,CONTAMINACIÓN AMBIENTAL,0
FALTA DE EMPLEO,HUIDA DE ESPECIES,0
FALTA DE EMPLEO,QUITAN FUENTES DE ORIGENO,0
FALTA DE EMPLEO,DIVISIÓN DE COMUNIDADES,0
FALTA DE EMPLEO,INVIERNO,0
FALTA DE EMPLEO,CRECIMIENTO DEL RÍO,1
FALTA DE EMPLEO,FALTA DE IGLESIA,0
FALTA DE EMPLEO,FALTA DE CALLE PARA CEMETARIO,0
FALTA DE EMPLEO,EL TRABAJO ES DURO,0
FALTA DE EMPLEO,HOTEL COMUNITARIO INCOMPLETO,0
FALTA DE EMPLEO,FALTA DE AGUDO A JOVENES PARA MOVILIZARSE,0
FALTA DE EMPLEO,FALTA DE COMEDOR COMUNTARIA,0
FALTA DE EMPLEO,SEQUIAS,0
FALTA DE EMPLEO,COMIDA SE PONE MAL,0
ESCASEZ DE ALIMENTOS,BRUJERÍA,0
ESCASEZ DE ALIMENTOS,INFIDELIDAD,0
ESCASEZ DE ALIMENTOS,FALTA DE ORGANIZACIÓN ,0
ESCASEZ DE ALIMENTOS,BASURA,0
ESCASEZ DE ALIMENTOS,FALTA DE AGUA POTABLE,0
ESCASEZ DE ALIMENTOS,MUCHAS MOSCAS,0
ESCASEZ DE ALIMENTOS,DAÑOS A CULTIVOS,0
ESCASEZ DE ALIMENTOS,INVASIÓN DE TIERRA,0
ESCASEZ DE ALIMENTOS,MALTRATO,0
ESCASEZ DE ALIMENTOS,ALCOHOLISMO EN LOS HOMBRES,0
ESCASEZ DE ALIMENTOS,CONFLICTO,0
ESCASEZ DE ALIMENTOS,EDUCACIÓN,0
ESCASEZ DE ALIMENTOS,MAESTROS,0
ESCASEZ DE ALIMENTOS,LODO POR LLUVIA,0
ESCASEZ DE ALIMENTOS,MUCHAS LLUVIAS,0
ESCASEZ DE ALIMENTOS,PROBLEMAS DE SALUD,0
ESCASEZ DE ALIMENTOS,ENFERMEDADES,0
ESCASEZ DE ALIMENTOS,FALTA DE LETRINAS,0
ESCASEZ DE ALIMENTOS,FALTA DE CANCHA,0
ESCASEZ DE ALIMENTOS,MUCHO SOL,0
ESCASEZ DE ALIMENTOS,ANIMALES EN DESCOMPOSICIÓN,0
ESCASEZ DE ALIMENTOS,MAL HIGIENE,0
ESCASEZ DE ALIMENTOS,AGUA CONTAMINADA,0
ESCASEZ DE ALIMENTOS,DEMASIADO PERROS,0
ESCASEZ DE ALIMENTOS,PLAGAS,0
ESCASEZ DE ALIMENTOS,FALTA DE TRANSPORTE,0
ESCASEZ DE ALIMENTOS,BAJO PRECIO DE CACAO,0
ESCASEZ DE ALIMENTOS,MALA ECONOMIA,0
ESCASEZ DE ALIMENTOS,LETRINAS EN MAL ESTADO,0
ESCASEZ DE ALIMENTOS,MALA REPARTICIÓN DE BIENES ,0
ESCASEZ DE ALIMENTOS,MALA COMPRENSIÓN,0
ESCASEZ DE ALIMENTOS,MAL USO DEL MOTO,0
ESCASEZ DE ALIMENTOS,VENTE DE MOTOR DE LA COMUNIDAD,0
ESCASEZ DE ALIMENTOS,FALTA DE CENTRO DE SALUD,0
ESCASEZ DE ALIMENTOS,FALTA DE ALCANTARILLADO,0
ESCASEZ DE ALIMENTOS,FALTA DE MEDICINA,0
ESCASEZ DE ALIMENTOS,ENERGÍA INTERMITENTE,0
ESCASEZ DE ALIMENTOS,DROGAS,0
ESCASEZ DE ALIMENTOS,FALTA DE DISPENSARIO,0
ESCASEZ DE ALIMENTOS,VERANOS,0
ESCASEZ DE ALIMENTOS,PROBLEMAS DE TIERRA,0
ESCASEZ DE ALIMENTOS,JOVENES MAL EDUCADOS,0
ESCASEZ DE ALIMENTOS,FALTA DE ESCALERAS,0
ESCASEZ DE ALIMENTOS,FALTA DE CARRETERA,0
ESCASEZ DE ALIMENTOS,FALTA DE TELECOMUNICACIONES,0
ESCASEZ DE ALIMENTOS,FALTA DE CENTRO DE COMPUTO,0
ESCASEZ DE ALIMENTOS,PROBLEMAS SOCIALES,0
ESCASEZ DE ALIMENTOS,ARREGLAR LOS CALLES,0
ESCASEZ DE ALIMENTOS,INESTABILIDAD,0
ESCASEZ DE ALIMENTOS,POCA COMUNICACIÓN,0
ESCASEZ DE ALIMENTOS,ELABORACION DE CALLES,0
ESCASEZ DE ALIMENTOS,ARREGLAR EL AGUA POTABLE,0
ESCASEZ DE ALIMENTOS,DAÑOS A ELECTRODOMÉSTICOS,0
ESCASEZ DE ALIMENTOS,AGUAS ESTANCADAS,0
ESCASEZ DE ALIMENTOS,FALTA DE FUENTES ALTERNATIVAS DE AGUA,0
ESCASEZ DE ALIMENTOS,SISTEMA DE AGUA DAÑADO,0
ESCASEZ DE ALIMENTOS,FALTA DE DINERO,0
ESCASEZ DE ALIMENTOS,VARIABILIDAD DE ESTACIONES,0
ESCASEZ DE ALIMENTOS,DEFORESTACIÓN,0
ESCASEZ DE ALIMENTOS,MINERÍA,0
ESCASEZ DE ALIMENTOS,USO DE DINAMITA,0
ESCASEZ DE ALIMENTOS,CONTAMINACIÓN AMBIENTAL,0
ESCASEZ DE ALIMENTOS,HUIDA DE ESPECIES,0
ESCASEZ DE ALIMENTOS,QUITAN FUENTES DE ORIGENO,0
ESCASEZ DE ALIMENTOS,DIVISIÓN DE COMUNIDADES,0
ESCASEZ DE ALIMENTOS,INVIERNO,0
ESCASEZ DE ALIMENTOS,CRECIMIENTO DEL RÍO,0
ESCASEZ DE ALIMENTOS,FALTA DE IGLESIA,0
ESCASEZ DE ALIMENTOS,FALTA DE CALLE PARA CEMETARIO,0
ESCASEZ DE ALIMENTOS,EL TRABAJO ES DURO,0
ESCASEZ DE ALIMENTOS,HOTEL COMUNITARIO INCOMPLETO,0
ESCASEZ DE ALIMENTOS,FALTA DE AGUDO A JOVENES PARA MOVILIZARSE,0
ESCASEZ DE ALIMENTOS,FALTA DE COMEDOR COMUNTARIA,0
ESCASEZ DE ALIMENTOS,SEQUIAS,0
ESCASEZ DE ALIMENTOS,COMIDA SE PONE MAL,0
BRUJERÍA,INFIDELIDAD,1
BRUJERÍA,FALTA DE ORGANIZACIÓN ,1
BRUJERÍA,BASURA,0
BRUJERÍA,FALTA DE AGUA POTABLE,0
BRUJERÍA,MUCHAS MOSCAS,0
BRUJERÍA,DAÑOS A CULTIVOS,0
BRUJERÍA,INVASIÓN DE TIERRA,0
BRUJERÍA,MALTRATO,0
BRUJERÍA,ALCOHOLISMO EN LOS HOMBRES,0
BRUJERÍA,CONFLICTO,0
BRUJERÍA,EDUCACIÓN,0
BRUJERÍA,MAESTROS,0
BRUJERÍA,LODO POR LLUVIA,0
BRUJERÍA,MUCHAS LLUVIAS,0
BRUJERÍA,PROBLEMAS DE SALUD,0
BRUJERÍA,ENFERMEDADES,0
BRUJERÍA,FALTA DE LETRINAS,0
BRUJERÍA,FALTA DE CANCHA,0
BRUJERÍA,MUCHO SOL,0
BRUJERÍA,ANIMALES EN DESCOMPOSICIÓN,0
BRUJERÍA,MAL HIGIENE,0
BRUJERÍA,AGUA CONTAMINADA,0
BRUJERÍA,DEMASIADO PERROS,0
BRUJERÍA,PLAGAS,0
BRUJERÍA,FALTA DE TRANSPORTE,0
BRUJERÍA,BAJO PRECIO DE CACAO,0
BRUJERÍA,MALA ECONOMIA,0
BRUJERÍA,LETRINAS EN MAL ESTADO,0
BRUJERÍA,MALA REPARTICIÓN DE BIENES ,0
BRUJERÍA,MALA COMPRENSIÓN,0
BRUJERÍA,MAL USO DEL MOTO,0
BRUJERÍA,VENTE DE MOTOR DE LA COMUNIDAD,0
BRUJERÍA,FALTA DE CENTRO DE SALUD,0
BRUJERÍA,FALTA DE ALCANTARILLADO,0
BRUJERÍA,FALTA DE MEDICINA,0
BRUJERÍA,ENERGÍA INTERMITENTE,0
BRUJERÍA,DROGAS,0
BRUJERÍA,FALTA DE DISPENSARIO,0
BRUJERÍA,VERANOS,0
BRUJERÍA,PROBLEMAS DE TIERRA,0
BRUJERÍA,JOVENES MAL EDUCADOS,0
BRUJERÍA,FALTA DE ESCALERAS,0
BRUJERÍA,FALTA DE CARRETERA,0
BRUJERÍA,FALTA DE TELECOMUNICACIONES,0
BRUJERÍA,FALTA DE CENTRO DE COMPUTO,0
BRUJERÍA,PROBLEMAS SOCIALES,0
BRUJERÍA,ARREGLAR LOS CALLES,0
BRUJERÍA,INESTABILIDAD,0
BRUJERÍA,POCA COMUNICACIÓN,0
BRUJERÍA,ELABORACION DE CALLES,0
BRUJERÍA,ARREGLAR EL AGUA POTABLE,0
BRUJERÍA,DAÑOS A ELECTRODOMÉSTICOS,0
BRUJERÍA,AGUAS ESTANCADAS,0
BRUJERÍA,FALTA DE FUENTES ALTERNATIVAS DE AGUA,0
BRUJERÍA,SISTEMA DE AGUA DAÑADO,0
BRUJERÍA,FALTA DE DINERO,0
BRUJERÍA,VARIABILIDAD DE ESTACIONES,0
BRUJERÍA,DEFORESTACIÓN,0
BRUJERÍA,MINERÍA,0
BRUJERÍA,USO DE DINAMITA,0
BRUJERÍA,CONTAMINACIÓN AMBIENTAL,0
BRUJERÍA,HUIDA DE ESPECIES,0
BRUJERÍA,QUITAN FUENTES DE ORIGENO,0
BRUJERÍA,DIVISIÓN DE COMUNIDADES,0
BRUJERÍA,INVIERNO,0
BRUJERÍA,CRECIMIENTO DEL RÍO,0
BRUJERÍA,FALTA DE IGLESIA,0
BRUJERÍA,FALTA DE CALLE PARA CEMETARIO,0
BRUJERÍA,EL TRABAJO ES DURO,0
BRUJERÍA,HOTEL COMUNITARIO INCOMPLETO,0
BRUJERÍA,FALTA DE AGUDO A JOVENES PARA MOVILIZARSE,0
BRUJERÍA,FALTA DE COMEDOR COMUNTARIA,0
BRUJERÍA,SEQUIAS,0
BRUJERÍA,COMIDA SE PONE MAL,0
INFIDELIDAD,FALTA DE ORGANIZACIÓN ,1
INFIDELIDAD,BASURA,0
INFIDELIDAD,FALTA DE AGUA POTABLE,0
INFIDELIDAD,MUCHAS MOSCAS,0
INFIDELIDAD,DAÑOS A CULTIVOS,0
INFIDELIDAD,INVASIÓN DE TIERRA,0
INFIDELIDAD,MALTRATO,0
INFIDELIDAD,ALCOHOLISMO EN LOS HOMBRES,0
INFIDELIDAD,CONFLICTO,0
INFIDELIDAD,EDUCACIÓN,0
INFIDELIDAD,MAESTROS,0
INFIDELIDAD,LODO POR LLUVIA,0
INFIDELIDAD,MUCHAS LLUVIAS,0
INFIDELIDAD,PROBLEMAS DE SALUD,0
INFIDELIDAD,ENFERMEDADES,0
INFIDELIDAD,FALTA DE LETRINAS,0
INFIDELIDAD,FALTA DE CANCHA,0
INFIDELIDAD,MUCHO SOL,0
INFIDELIDAD,ANIMALES EN DESCOMPOSICIÓN,0
INFIDELIDAD,MAL HIGIENE,0
INFIDELIDAD,AGUA CONTAMINADA,0
INFIDELIDAD,DEMASIADO PERROS,0
INFIDELIDAD,PLAGAS,0
INFIDELIDAD,FALTA DE TRANSPORTE,0
INFIDELIDAD,BAJO PRECIO DE CACAO,0
INFIDELIDAD,MALA ECONOMIA,0
INFIDELIDAD,LETRINAS EN MAL ESTADO,0
INFIDELIDAD,MALA REPARTICIÓN DE BIENES ,0
INFIDELIDAD,MALA COMPRENSIÓN,0
INFIDELIDAD,MAL USO DEL MOTO,0
INFIDELIDAD,VENTE DE MOTOR DE LA COMUNIDAD,0
INFIDELIDAD,FALTA DE CENTRO DE SALUD,0
INFIDELIDAD,FALTA DE ALCANTARILLADO,0
INFIDELIDAD,FALTA DE MEDICINA,0
INFIDELIDAD,ENERGÍA INTERMITENTE,0
INFIDELIDAD,DROGAS,0
INFIDELIDAD,FALTA DE DISPENSARIO,0
INFIDELIDAD,VERANOS,0
INFIDELIDAD,PROBLEMAS DE TIERRA,0
INFIDELIDAD,JOVENES MAL EDUCADOS,0
INFIDELIDAD,FALTA DE ESCALERAS,0
INFIDELIDAD,FALTA DE CARRETERA,0
INFIDELIDAD,FALTA DE TELECOMUNICACIONES,0
INFIDELIDAD,FALTA DE CENTRO DE COMPUTO,0
INFIDELIDAD,PROBLEMAS SOCIALES,0
INFIDELIDAD,ARREGLAR LOS CALLES,0
INFIDELIDAD,INESTABILIDAD,0
INFIDELIDAD,POCA COMUNICACIÓN,0
INFIDELIDAD,ELABORACION DE CALLES,0
INFIDELIDAD,ARREGLAR EL AGUA POTABLE,0
INFIDELIDAD,DAÑOS A ELECTRODOMÉSTICOS,0
INFIDELIDAD,AGUAS ESTANCADAS,0
INFIDELIDAD,FALTA DE FUENTES ALTERNATIVAS DE AGUA,0
INFIDELIDAD,SISTEMA DE AGUA DAÑADO,0
INFIDELIDAD,FALTA DE DINERO,0
INFIDELIDAD,VARIABILIDAD DE ESTACIONES,0
INFIDELIDAD,DEFORESTACIÓN,0
INFIDELIDAD,MINERÍA,0
INFIDELIDAD,USO DE DINAMITA,0
INFIDELIDAD,CONTAMINACIÓN AMBIENTAL,0
INFIDELIDAD,HUIDA DE ESPECIES,0
INFIDELIDAD,QUITAN FUENTES DE ORIGENO,0
INFIDELIDAD,DIVISIÓN DE COMUNIDADES,0
INFIDELIDAD,INVIERNO,0
INFIDELIDAD,CRECIMIENTO DEL RÍO,0
INFIDELIDAD,FALTA DE IGLESIA,0
INFIDELIDAD,FALTA DE CALLE PARA CEMETARIO,0
INFIDELIDAD,EL TRABAJO ES DURO,0
INFIDELIDAD,HOTEL COMUNITARIO INCOMPLETO,0
INFIDELIDAD,FALTA DE AGUDO A JOVENES PARA MOVILIZARSE,0
INFIDELIDAD,FALTA DE COMEDOR COMUNTARIA,0
INFIDELIDAD,SEQUIAS,0
INFIDELIDAD,COMIDA SE PONE MAL,0
FALTA DE ORGANIZACIÓN ,BASURA,0
FALTA DE ORGANIZACIÓN ,FALTA DE AGUA POTABLE,0
FALTA DE ORGANIZACIÓN ,MUCHAS MOSCAS,0
FALTA DE ORGANIZACIÓN ,DAÑOS A CULTIVOS,0
FALTA DE ORGANIZACIÓN ,INVASIÓN DE TIERRA,0
FALTA DE ORGANIZACIÓN ,MALTRATO,0
FALTA DE ORGANIZACIÓN ,ALCOHOLISMO EN LOS HOMBRES,0
FALTA DE ORGANIZACIÓN ,CONFLICTO,0
FALTA DE ORGANIZACIÓN ,EDUCACIÓN,0
FALTA DE ORGANIZACIÓN ,MAESTROS,0
FALTA DE ORGANIZACIÓN ,LODO POR LLUVIA,0
FALTA DE ORGANIZACIÓN ,MUCHAS LLUVIAS,0
FALTA DE ORGANIZACIÓN ,PROBLEMAS DE SALUD,0
FALTA DE ORGANIZACIÓN ,ENFERMEDADES,0
FALTA DE ORGANIZACIÓN ,FALTA DE LETRINAS,0
FALTA DE ORGANIZACIÓN ,FALTA DE CANCHA,0
FALTA DE ORGANIZACIÓN ,MUCHO SOL,0
FALTA DE ORGANIZACIÓN ,ANIMALES EN DESCOMPOSICIÓN,0
FALTA DE ORGANIZACIÓN ,MAL HIGIENE,0
FALTA DE ORGANIZACIÓN ,AGUA CONTAMINADA,0
FALTA DE ORGANIZACIÓN ,DEMASIADO PERROS,0
FALTA DE ORGANIZACIÓN ,PLAGAS,0
FALTA DE ORGANIZACIÓN ,FALTA DE TRANSPORTE,0
FALTA DE ORGANIZACIÓN ,BAJO PRECIO DE CACAO,0
FALTA DE ORGANIZACIÓN ,MALA ECONOMIA,0
FALTA DE ORGANIZACIÓN ,LETRINAS EN MAL ESTADO,0
FALTA DE ORGANIZACIÓN ,MALA REPARTICIÓN DE BIENES ,0
FALTA DE ORGANIZACIÓN ,MALA COMPRENSIÓN,0
FALTA DE ORGANIZACIÓN ,MAL USO DEL MOTO,0
FALTA DE ORGANIZACIÓN ,VENTE DE MOTOR DE LA COMUNIDAD,0
FALTA DE ORGANIZACIÓN ,FALTA DE CENTRO DE SALUD,0
FALTA DE ORGANIZACIÓN ,FALTA DE ALCANTARILLADO,0
FALTA DE ORGANIZACIÓN ,FALTA DE MEDICINA,0
FALTA DE ORGANIZACIÓN ,ENERGÍA INTERMITENTE,0
FALTA DE ORGANIZACIÓN ,DROGAS,0
FALTA DE ORGANIZACIÓN ,FALTA DE DISPENSARIO,0
FALTA DE ORGANIZACIÓN ,VERANOS,0
FALTA DE ORGANIZACIÓN ,PROBLEMAS DE TIERRA,0
FALTA DE ORGANIZACIÓN ,JOVENES MAL EDUCADOS,0
FALTA DE ORGANIZACIÓN ,FALTA DE ESCALERAS,0
FALTA DE ORGANIZACIÓN ,FALTA DE CARRETERA,0
FALTA DE ORGANIZACIÓN ,FALTA DE TELECOMUNICACIONES,0
FALTA DE ORGANIZACIÓN ,FALTA DE CENTRO DE COMPUTO,0
FALTA DE ORGANIZACIÓN ,PROBLEMAS SOCIALES,0
FALTA DE ORGANIZACIÓN ,ARREGLAR LOS CALLES,0
FALTA DE ORGANIZACIÓN ,INESTABILIDAD,0
FALTA DE ORGANIZACIÓN ,POCA COMUNICACIÓN,0
FALTA DE ORGANIZACIÓN ,ELABORACION DE CALLES,0
FALTA DE ORGANIZACIÓN ,ARREGLAR EL AGUA POTABLE,0
FALTA DE ORGANIZACIÓN ,DAÑOS A ELECTRODOMÉSTICOS,0
FALTA DE ORGANIZACIÓN ,AGUAS ESTANCADAS,0
FALTA DE ORGANIZACIÓN ,FALTA DE FUENTES ALTERNATIVAS DE AGUA,0
FALTA DE ORGANIZACIÓN ,SISTEMA DE AGUA DAÑADO,0
FALTA DE ORGANIZACIÓN ,FALTA DE DINERO,0
FALTA DE ORGANIZACIÓN ,VARIABILIDAD DE ESTACIONES,0
FALTA DE ORGANIZACIÓN ,DEFORESTACIÓN,0
FALTA DE ORGANIZACIÓN ,MINERÍA,0
FALTA DE ORGANIZACIÓN ,USO DE DINAMITA,0
FALTA DE ORGANIZACIÓN ,CONTAMINACIÓN AMBIENTAL,0
FALTA DE ORGANIZACIÓN ,HUIDA DE ESPECIES,0
FALTA DE ORGANIZACIÓN ,QUITAN FUENTES DE ORIGENO,0
FALTA DE ORGANIZACIÓN ,DIVISIÓN DE COMUNIDADES,0
FALTA DE ORGANIZACIÓN ,INVIERNO,0
FALTA DE ORGANIZACIÓN ,CRECIMIENTO DEL RÍO,0
FALTA DE ORGANIZACIÓN ,FALTA DE IGLESIA,0
FALTA DE ORGANIZACIÓN ,FALTA DE CALLE PARA CEMETARIO,0
FALTA DE ORGANIZACIÓN ,EL TRABAJO ES DURO,0
FALTA DE ORGANIZACIÓN ,HOTEL COMUNITARIO INCOMPLETO,0
FALTA DE ORGANIZACIÓN ,FALTA DE AGUDO A JOVENES PARA MOVILIZARSE,0
FALTA DE ORGANIZACIÓN ,FALTA DE COMEDOR COMUNTARIA,0
FALTA DE ORGANIZACIÓN ,SEQUIAS,0
FALTA DE ORGANIZACIÓN ,COMIDA SE PONE MAL,0
BASURA,FALTA DE AGUA POTABLE,3
BASURA,MUCHAS MOSCAS,4
BASURA,DAÑOS A CULTIVOS,1
BASURA,INVASIÓN DE TIERRA,0
BASURA,MALTRATO,1
BASURA,ALCOHOLISMO EN LOS HOMBRES,1
BASURA,CONFLICTO,1
BASURA,EDUCACIÓN,1
BASURA,MAESTROS,1
BASURA,LODO POR LLUVIA,1
BASURA,MUCHAS LLUVIAS,2
BASURA,PROBLEMAS DE SALUD,0
BASURA,ENFERMEDADES,1
BASURA,FALTA DE LETRINAS,3
BASURA,FALTA DE CANCHA,0
BASURA,MUCHO SOL,0
BASURA,ANIMALES EN DESCOMPOSICIÓN,1
BASURA,MAL HIGIENE,1
BASURA,AGUA CONTAMINADA,1
BASURA,DEMASIADO PERROS,1
BASURA,PLAGAS,1
BASURA,FALTA DE TRANSPORTE,0
BASURA,BAJO PRECIO DE CACAO,1
BASURA,MALA ECONOMIA,1
BASURA,LETRINAS EN MAL ESTADO,1
BASURA,MALA REPARTICIÓN DE BIENES ,0
BASURA,MALA COMPRENSIÓN,0
BASURA,MAL USO DEL MOTO,0
BASURA,VENTE DE MOTOR DE LA COMUNIDAD,0
BASURA,FALTA DE CENTRO DE SALUD,0
BASURA,FALTA DE ALCANTARILLADO,1
BASURA,FALTA DE MEDICINA,0
BASURA,ENERGÍA INTERMITENTE,0
BASURA,DROGAS,0
BASURA,FALTA DE DISPENSARIO,0
BASURA,VERANOS,0
BASURA,PROBLEMAS DE TIERRA,0
BASURA,JOVENES MAL EDUCADOS,0
BASURA,FALTA DE ESCALERAS,0
BASURA,FALTA DE CARRETERA,0
BASURA,FALTA DE TELECOMUNICACIONES,0
BASURA,FALTA DE CENTRO DE COMPUTO,0
BASURA,PROBLEMAS SOCIALES,0
BASURA,ARREGLAR LOS CALLES,0
BASURA,INESTABILIDAD,0
BASURA,POCA COMUNICACIÓN,0
BASURA,ELABORACION DE CALLES,0
BASURA,ARREGLAR EL AGUA POTABLE,0
BASURA,DAÑOS A ELECTRODOMÉSTICOS,0
BASURA,AGUAS ESTANCADAS,0
BASURA,FALTA DE FUENTES ALTERNATIVAS DE AGUA,0
BASURA,SISTEMA DE AGUA DAÑADO,0
BASURA,FALTA DE DINERO,0
BASURA,VARIABILIDAD DE ESTACIONES,0
BASURA,DEFORESTACIÓN,0
BASURA,MINERÍA,0
BASURA,USO DE DINAMITA,0
BASURA,CONTAMINACIÓN AMBIENTAL,0
BASURA,HUIDA DE ESPECIES,0
BASURA,QUITAN FUENTES DE ORIGENO,0
BASURA,DIVISIÓN DE COMUNIDADES,0
BASURA,INVIERNO,0
BASURA,CRECIMIENTO DEL RÍO,0
BASURA,FALTA DE IGLESIA,0
BASURA,FALTA DE CALLE PARA CEMETARIO,0
BASURA,EL TRABAJO ES DURO,0
BASURA,HOTEL COMUNITARIO INCOMPLETO,0
BASURA,FALTA DE AGUDO A JOVENES PARA MOVILIZARSE,0
BASURA,FALTA DE COMEDOR COMUNTARIA,0
BASURA,SEQUIAS,0
BASURA,COMIDA SE PONE MAL,0
FALTA DE AGUA POTABLE,MUCHAS MOSCAS,2
FALTA DE AGUA POTABLE,DAÑOS A CULTIVOS,1
FALTA DE AGUA POTABLE,INVASIÓN DE TIERRA,0
FALTA DE AGUA POTABLE,MALTRATO,0
FALTA DE AGUA POTABLE,ALCOHOLISMO EN LOS HOMBRES,0
FALTA DE AGUA POTABLE,CONFLICTO,0
FALTA DE AGUA POTABLE,EDUCACIÓN,1
FALTA DE AGUA POTABLE,MAESTROS,1
FALTA DE AGUA POTABLE,LODO POR LLUVIA,0
FALTA DE AGUA POTABLE,MUCHAS LLUVIAS,5
FALTA DE AGUA POTABLE,PROBLEMAS DE SALUD,0
FALTA DE AGUA POTABLE,ENFERMEDADES,2
FALTA DE AGUA POTABLE,FALTA DE LETRINAS,4
FALTA DE AGUA POTABLE,FALTA DE CANCHA,0
FALTA DE AGUA POTABLE,MUCHO SOL,1
FALTA DE AGUA POTABLE,ANIMALES EN DESCOMPOSICIÓN,0
FALTA DE AGUA POTABLE,MAL HIGIENE,0
FALTA DE AGUA POTABLE,AGUA CONTAMINADA,2
FALTA DE AGUA POTABLE,DEMASIADO PERROS,0
FALTA DE AGUA POTABLE,PLAGAS,1
FALTA DE AGUA POTABLE,FALTA DE TRANSPORTE,1
FALTA DE AGUA POTABLE,BAJO PRECIO DE CACAO,0
FALTA DE AGUA POTABLE,MALA ECONOMIA,0
FALTA DE AGUA POTABLE,LETRINAS EN MAL ESTADO,0
FALTA DE AGUA POTABLE,MALA REPARTICIÓN DE BIENES ,0
FALTA DE AGUA POTABLE,MALA COMPRENSIÓN,1
FALTA DE AGUA POTABLE,MAL USO DEL MOTO,0
FALTA DE AGUA POTABLE,VENTE DE MOTOR DE LA COMUNIDAD,0
FALTA DE AGUA POTABLE,FALTA DE CENTRO DE SALUD,2
FALTA DE AGUA POTABLE,FALTA DE ALCANTARILLADO,1
FALTA DE AGUA POTABLE,FALTA DE MEDICINA,1
FALTA DE AGUA POTABLE,ENERGÍA INTERMITENTE,9
FALTA DE AGUA POTABLE,DROGAS,0
FALTA DE AGUA POTABLE,FALTA DE DISPENSARIO,2
FALTA DE AGUA POTABLE,VERANOS,1
FALTA DE AGUA POTABLE,PROBLEMAS DE TIERRA,0
FALTA DE AGUA POTABLE,JOVENES MAL EDUCADOS,0
FALTA DE AGUA POTABLE,FALTA DE ESCALERAS,1
FALTA DE AGUA POTABLE,FALTA DE CARRETERA,1
FALTA DE AGUA POTABLE,FALTA DE TELECOMUNICACIONES,0
FALTA DE AGUA POTABLE,FALTA DE CENTRO DE COMPUTO,0
FALTA DE AGUA POTABLE,PROBLEMAS SOCIALES,0
FALTA DE AGUA POTABLE,ARREGLAR LOS CALLES,1
FALTA DE AGUA POTABLE,INESTABILIDAD,0
FALTA DE AGUA POTABLE,POCA COMUNICACIÓN,1
FALTA DE AGUA POTABLE,ELABORACION DE CALLES,1
FALTA DE AGUA POTABLE,ARREGLAR EL AGUA POTABLE,0
FALTA DE AGUA POTABLE,DAÑOS A ELECTRODOMÉSTICOS,1
FALTA DE AGUA POTABLE,AGUAS ESTANCADAS,1
FALTA DE AGUA POTABLE,FALTA DE FUENTES ALTERNATIVAS DE AGUA,1
FALTA DE AGUA POTABLE,SISTEMA DE AGUA DAÑADO,2
FALTA DE AGUA POTABLE,FALTA DE DINERO,1
FALTA DE AGUA POTABLE,VARIABILIDAD DE ESTACIONES,1
FALTA DE AGUA POTABLE,DEFORESTACIÓN,0
FALTA DE AGUA POTABLE,MINERÍA,0
FALTA DE AGUA POTABLE,USO DE DINAMITA,0
FALTA DE AGUA POTABLE,CONTAMINACIÓN AMBIENTAL,0
FALTA DE AGUA POTABLE,HUIDA DE ESPECIES,0
FALTA DE AGUA POTABLE,QUITAN FUENTES DE ORIGENO,0
FALTA DE AGUA POTABLE,DIVISIÓN DE COMUNIDADES,0
FALTA DE AGUA POTABLE,INVIERNO,1
FALTA DE AGUA POTABLE,CRECIMIENTO DEL RÍO,0
FALTA DE AGUA POTABLE,FALTA DE IGLESIA,0
FALTA DE AGUA POTABLE,FALTA DE CALLE PARA CEMETARIO,0
FALTA DE AGUA POTABLE,EL TRABAJO ES DURO,0
FALTA DE AGUA POTABLE,HOTEL COMUNITARIO INCOMPLETO,0
FALTA DE AGUA POTABLE,FALTA DE AGUDO A JOVENES PARA MOVILIZARSE,0
FALTA DE AGUA POTABLE,FALTA DE COMEDOR COMUNTARIA,0
FALTA DE AGUA POTABLE,SEQUIAS,0
FALTA DE AGUA POTABLE,COMIDA SE PONE MAL,0
MUCHAS MOSCAS,DAÑOS A CULTIVOS,1
MUCHAS MOSCAS,INVASIÓN DE TIERRA,0
MUCHAS MOSCAS,MALTRATO,0
MUCHAS MOSCAS,ALCOHOLISMO EN LOS HOMBRES,0
MUCHAS MOSCAS,CONFLICTO,0
MUCHAS MOSCAS,EDUCACIÓN,0
MUCHAS MOSCAS,MAESTROS,0
MUCHAS MOSCAS,LODO POR LLUVIA,0
MUCHAS MOSCAS,MUCHAS LLUVIAS,1
MUCHAS MOSCAS,PROBLEMAS DE SALUD,0
MUCHAS MOSCAS,ENFERMEDADES,2
MUCHAS MOSCAS,FALTA DE LETRINAS,3
MUCHAS MOSCAS,FALTA DE CANCHA,0
MUCHAS MOSCAS,MUCHO SOL,0
MUCHAS MOSCAS,ANIMALES EN DESCOMPOSICIÓN,0
MUCHAS MOSCAS,MAL HIGIENE,1
MUCHAS MOSCAS,AGUA CONTAMINADA,3
